building_type,task,run_period,building_id,reward_run1,reward_mean
OfficeSmall,task_occ_e05,full_year,OfficeSmall-5818,-171632.4,-171632.4
OfficeSmall,task_occ_e05,full_year,OfficeSmall-5824,-129754.4,-129754.4
OfficeSmall,task_occ_e05,full_year,OfficeSmall-5827,-208747.7,-208747.7
OfficeSmall,task_occ_e05,full_year,OfficeSmall-5830,-173365.3,-173365.3
OfficeSmall,task_occ_e05,full_year,OfficeSmall-5831,-148175.0,-148175.0
OfficeSmall,task_occ_e05,full_year,OfficeSmall-5843,-113727.2,-113727.2
OfficeSmall,task_occ_e05,full_year,OfficeSmall-5851,-186183.9,-186183.9
OfficeSmall,task_occ_e05,full_year,OfficeSmall-5886,-327178.7,-327178.7
OfficeSmall,task_occ_e05,full_year,OfficeSmall-5889,-420735.0,-420735.0
OfficeSmall,task_occ_e05,full_year,OfficeSmall-5893,-496459.0,-496459.0
OfficeSmall,task_occ_e05,full_year,OfficeSmall-5904,-159534.3,-159534.3
OfficeSmall,task_occ_e05,full_year,OfficeSmall-5907,-112068.3,-112068.3
OfficeSmall,task_occ_e05,full_year,OfficeSmall-5910,-115915.0,-115915.0
OfficeSmall,task_occ_e05,full_year,OfficeSmall-5916,-157299.8,-157299.8
OfficeSmall,task_occ_e05,full_year,OfficeSmall-5919,-117438.4,-117438.4
OfficeSmall,task_occ_e05,full_year,OfficeSmall-5923,-150662.7,-150662.7
OfficeSmall,task_occ_e05,full_year,OfficeSmall-5961,-102400.9,-102400.9
OfficeSmall,task_occ_e05,full_year,OfficeSmall-5968,-123343.3,-123343.3
OfficeSmall,task_occ_e05,full_year,OfficeSmall-5996,-86406.6,-86406.6
OfficeSmall,task_occ_e05,full_year,OfficeSmall-5997,-150143.1,-150143.1
OfficeSmall,task_occ_e05,full_year,OfficeSmall-5998,-147035.0,-147035.0
OfficeSmall,task_occ_e05,full_year,OfficeSmall-5999,-124620.6,-124620.6
OfficeSmall,task_occ_e05,full_year,OfficeSmall-6000,-92128.9,-92128.9
OfficeSmall,task_occ_e05,summer,OfficeSmall-5014,-44378.9,-44378.9
OfficeSmall,task_occ_e05,summer,OfficeSmall-5017,-35365.3,-35365.3
OfficeSmall,task_occ_e05,summer,OfficeSmall-5022,-39509.8,-39509.8
OfficeSmall,task_occ_e05,summer,OfficeSmall-5024,-37964.4,-37964.4
OfficeSmall,task_occ_e05,summer,OfficeSmall-5036,-41001.6,-41001.6
OfficeSmall,task_occ_e05,summer,OfficeSmall-5041,-39545.9,-39545.9
OfficeSmall,task_occ_e05,summer,OfficeSmall-5053,-40818.5,-40818.5
OfficeSmall,task_occ_e05,summer,OfficeSmall-5060,-34985.3,-34985.3
OfficeSmall,task_occ_e05,summer,OfficeSmall-5072,-33356.3,-33356.3
OfficeSmall,task_occ_e05,summer,OfficeSmall-5077,-84578.7,-84578.7
OfficeSmall,task_occ_e05,summer,OfficeSmall-5089,-39824.5,-39824.5
OfficeSmall,task_occ_e05,summer,OfficeSmall-5095,-38754.0,-38754.0
OfficeSmall,task_occ_e05,summer,OfficeSmall-5108,-39646.4,-39646.4
OfficeSmall,task_occ_e05,summer,OfficeSmall-5130,-37710.0,-37710.0
OfficeSmall,task_occ_e05,summer,OfficeSmall-5142,-87202.7,-87202.7
OfficeSmall,task_occ_e05,summer,OfficeSmall-5149,-37366.6,-37366.6
OfficeSmall,task_occ_e05,summer,OfficeSmall-5150,-38171.3,-38171.3
OfficeSmall,task_occ_e05,summer,OfficeSmall-5156,-39534.3,-39534.3
OfficeSmall,task_occ_e05,summer,OfficeSmall-5167,-44694.4,-44694.4
OfficeSmall,task_occ_e05,summer,OfficeSmall-5171,-34749.0,-34749.0
OfficeSmall,task_occ_e05,summer,OfficeSmall-5191,-38637.3,-38637.3
OfficeSmall,task_occ_e05,summer,OfficeSmall-5198,-39494.0,-39494.0
OfficeSmall,task_occ_e05,summer,OfficeSmall-5236,-45438.0,-45438.0
OfficeSmall,task_occ_e05,summer,OfficeSmall-5240,-38484.3,-38484.3
OfficeSmall,task_occ_e05,summer,OfficeSmall-5241,-38121.4,-38121.4
OfficeSmall,task_occ_e05,summer,OfficeSmall-5248,-39553.6,-39553.6
OfficeSmall,task_occ_e05,summer,OfficeSmall-5249,-40914.2,-40914.2
OfficeSmall,task_occ_e05,summer,OfficeSmall-5253,-39980.4,-39980.4
OfficeSmall,task_occ_e05,summer,OfficeSmall-5260,-44914.7,-44914.7
OfficeSmall,task_occ_e05,summer,OfficeSmall-5261,-41004.1,-41004.1
OfficeSmall,task_occ_e05,summer,OfficeSmall-5263,-40669.4,-40669.4
OfficeSmall,task_occ_e05,summer,OfficeSmall-5287,-40412.3,-40412.3
OfficeSmall,task_occ_e05,summer,OfficeSmall-5295,-84522.5,-84522.5
OfficeSmall,task_occ_e05,summer,OfficeSmall-5304,-32045.5,-32045.5
OfficeSmall,task_occ_e05,summer,OfficeSmall-5316,-44758.3,-44758.3
OfficeSmall,task_occ_e05,summer,OfficeSmall-5329,-37672.2,-37672.2
OfficeSmall,task_occ_e05,summer,OfficeSmall-5339,-38176.4,-38176.4
OfficeSmall,task_occ_e05,summer,OfficeSmall-5370,-42621.3,-42621.3
OfficeSmall,task_occ_e05,summer,OfficeSmall-5420,-38764.2,-38764.2
OfficeSmall,task_occ_e05,summer,OfficeSmall-5437,-33939.7,-33939.7
OfficeSmall,task_occ_e05,summer,OfficeSmall-5447,-38537.7,-38537.7
OfficeSmall,task_occ_e05,summer,OfficeSmall-5450,-35212.2,-35212.2
OfficeSmall,task_occ_e05,summer,OfficeSmall-5454,-41932.5,-41932.5
OfficeSmall,task_occ_e05,summer,OfficeSmall-5467,-97048.1,-97048.1
OfficeSmall,task_occ_e05,summer,OfficeSmall-5469,-37932.4,-37932.4
OfficeSmall,task_occ_e05,summer,OfficeSmall-5497,-39524.7,-39524.7
OfficeSmall,task_occ_e05,summer,OfficeSmall-5506,-41506.0,-41506.0
OfficeSmall,task_occ_e05,summer,OfficeSmall-5548,-38483.8,-38483.8
OfficeSmall,task_occ_e05,summer,OfficeSmall-5559,-103074.1,-103074.1
OfficeSmall,task_occ_e05,summer,OfficeSmall-5564,-41640.1,-41640.1
OfficeSmall,task_occ_e05,summer,OfficeSmall-5576,-33616.4,-33616.4
OfficeSmall,task_occ_e05,summer,OfficeSmall-5584,-34798.7,-34798.7
OfficeSmall,task_occ_e05,summer,OfficeSmall-5594,-49751.5,-49751.5
OfficeSmall,task_occ_e05,summer,OfficeSmall-5624,-39783.1,-39783.1
OfficeSmall,task_occ_e05,summer,OfficeSmall-5640,-39803.9,-39803.9
OfficeSmall,task_occ_e05,summer,OfficeSmall-5643,-44132.0,-44132.0
OfficeSmall,task_occ_e05,summer,OfficeSmall-5652,-42848.0,-42848.0
OfficeSmall,task_occ_e05,summer,OfficeSmall-5656,-35390.9,-35390.9
OfficeSmall,task_occ_e05,summer,OfficeSmall-5670,-96656.6,-96656.6
OfficeSmall,task_occ_e05,summer,OfficeSmall-5675,-39663.5,-39663.5
OfficeSmall,task_occ_e05,summer,OfficeSmall-5689,-42838.4,-42838.4
OfficeSmall,task_occ_e05,summer,OfficeSmall-5691,-91820.1,-91820.1
OfficeSmall,task_occ_e05,summer,OfficeSmall-5694,-100275.0,-100275.0
OfficeSmall,task_occ_e05,summer,OfficeSmall-5724,-39484.2,-39484.2
OfficeSmall,task_occ_e05,summer,OfficeSmall-5725,-40757.4,-40757.4
OfficeSmall,task_occ_e05,summer,OfficeSmall-5730,-44775.6,-44775.6
OfficeSmall,task_occ_e05,summer,OfficeSmall-5731,-41789.9,-41789.9
OfficeSmall,task_occ_e05,summer,OfficeSmall-5737,-92251.8,-92251.8
OfficeSmall,task_occ_e05,summer,OfficeSmall-5761,-33189.7,-33189.7
OfficeSmall,task_occ_e05,summer,OfficeSmall-5763,-32387.3,-32387.3
OfficeSmall,task_occ_e05,summer,OfficeSmall-5764,-32718.1,-32718.1
OfficeSmall,task_occ_e05,summer,OfficeSmall-5790,-34075.6,-34075.6
OfficeSmall,task_occ_e05,summer,OfficeSmall-5794,-38577.0,-38577.0
OfficeSmall,task_occ_e05,summer,OfficeSmall-5801,-97598.2,-97598.2
OfficeSmall,task_occ_e05,summer,OfficeSmall-5804,-33459.5,-33459.5
OfficeSmall,task_occ_e05,summer,OfficeSmall-5812,-33440.5,-33440.5
OfficeSmall,task_occ_e05,summer,OfficeSmall-5815,-33145.8,-33145.8
OfficeSmall,task_occ_e05,summer,OfficeSmall-5818,-38217.2,-38217.2
OfficeSmall,task_occ_e05,summer,OfficeSmall-5824,-38812.8,-38812.8
OfficeSmall,task_occ_e05,summer,OfficeSmall-5827,-39081.4,-39081.4
OfficeSmall,task_occ_e05,summer,OfficeSmall-5830,-38685.7,-38685.7
OfficeSmall,task_occ_e05,summer,OfficeSmall-5831,-38065.4,-38065.4
OfficeSmall,task_occ_e05,summer,OfficeSmall-5843,-36865.1,-36865.1
OfficeSmall,task_occ_e05,summer,OfficeSmall-5851,-42734.7,-42734.7
OfficeSmall,task_occ_e05,summer,OfficeSmall-5886,-44612.3,-44612.3
OfficeSmall,task_occ_e05,summer,OfficeSmall-5889,-38920.2,-38920.2
OfficeSmall,task_occ_e05,summer,OfficeSmall-5893,-39177.6,-39177.6
OfficeSmall,task_occ_e05,summer,OfficeSmall-5904,-38387.7,-38387.7
OfficeSmall,task_occ_e05,summer,OfficeSmall-5907,-86030.3,-86030.3
OfficeSmall,task_occ_e05,summer,OfficeSmall-5910,-37997.0,-37997.0
OfficeSmall,task_occ_e05,summer,OfficeSmall-5916,-42381.2,-42381.2
OfficeSmall,task_occ_e05,summer,OfficeSmall-5919,-39437.6,-39437.6
OfficeSmall,task_occ_e05,summer,OfficeSmall-5923,-41835.8,-41835.8
OfficeSmall,task_occ_e05,summer,OfficeSmall-5961,-85860.2,-85860.2
OfficeSmall,task_occ_e05,summer,OfficeSmall-5968,-37287.4,-37287.4
OfficeSmall,task_occ_e05,summer,OfficeSmall-5996,-33504.0,-33504.0
OfficeSmall,task_occ_e05,summer,OfficeSmall-5997,-39120.3,-39120.3
OfficeSmall,task_occ_e05,summer,OfficeSmall-5998,-39898.6,-39898.6
OfficeSmall,task_occ_e05,summer,OfficeSmall-5999,-40373.3,-40373.3
OfficeSmall,task_occ_e05,summer,OfficeSmall-6000,-35288.1,-35288.1
OfficeSmall,task_occ_e05,winter,OfficeSmall-5014,-45494.2,-45494.2
OfficeSmall,task_occ_e05,winter,OfficeSmall-5017,-31205.0,-31205.0
OfficeSmall,task_occ_e05,winter,OfficeSmall-5022,-31628.1,-31628.1
OfficeSmall,task_occ_e05,winter,OfficeSmall-5024,-104066.2,-104066.2
OfficeSmall,task_occ_e05,winter,OfficeSmall-5036,-44268.5,-44268.5
OfficeSmall,task_occ_e05,winter,OfficeSmall-5041,-179377.1,-179377.1
OfficeSmall,task_occ_e05,winter,OfficeSmall-5053,-41815.4,-41815.4
OfficeSmall,task_occ_e05,winter,OfficeSmall-5060,-39392.1,-39392.1
OfficeSmall,task_occ_e05,winter,OfficeSmall-5072,-36773.2,-36773.2
OfficeSmall,task_occ_e05,winter,OfficeSmall-5077,-32585.6,-32585.6
OfficeSmall,task_occ_e05,winter,OfficeSmall-5089,-38845.9,-38845.9
OfficeSmall,task_occ_e05,winter,OfficeSmall-5095,-30738.7,-30738.7
OfficeSmall,task_occ_e05,winter,OfficeSmall-5108,-52419.5,-52419.5
OfficeSmall,task_occ_e05,winter,OfficeSmall-5130,-233567.2,-233567.2
OfficeSmall,task_occ_e05,winter,OfficeSmall-5142,-30214.0,-30214.0
OfficeSmall,task_occ_e05,winter,OfficeSmall-5149,-78136.2,-78136.2
OfficeSmall,task_occ_e05,winter,OfficeSmall-5150,-108574.8,-108574.8
OfficeSmall,task_occ_e05,winter,OfficeSmall-5156,-43674.3,-43674.3
OfficeSmall,task_occ_e05,winter,OfficeSmall-5167,-28981.6,-28981.6
OfficeSmall,task_occ_e05,winter,OfficeSmall-5171,-30070.5,-30070.5
OfficeSmall,task_occ_e05,winter,OfficeSmall-5191,-80781.5,-80781.5
OfficeSmall,task_occ_e05,winter,OfficeSmall-5198,-64153.8,-64153.8
OfficeSmall,task_occ_e05,winter,OfficeSmall-5236,-132869.4,-132869.4
OfficeSmall,task_occ_e05,winter,OfficeSmall-5240,-106251.0,-106251.0
OfficeSmall,task_occ_e05,winter,OfficeSmall-5241,-77014.6,-77014.6
OfficeSmall,task_occ_e05,winter,OfficeSmall-5248,-39516.8,-39516.8
OfficeSmall,task_occ_e05,winter,OfficeSmall-5249,-42948.9,-42948.9
OfficeSmall,task_occ_e05,winter,OfficeSmall-5253,-263431.1,-263431.1
OfficeSmall,task_occ_e05,winter,OfficeSmall-5260,-29358.5,-29358.5
OfficeSmall,task_occ_e05,winter,OfficeSmall-5261,-36897.6,-36897.6
OfficeSmall,task_occ_e05,winter,OfficeSmall-5263,-71739.3,-71739.3
OfficeSmall,task_occ_e05,winter,OfficeSmall-5287,-42157.6,-42157.6
OfficeSmall,task_occ_e05,winter,OfficeSmall-5295,-33922.0,-33922.0
OfficeSmall,task_occ_e05,winter,OfficeSmall-5304,-21705.5,-21705.5
OfficeSmall,task_occ_e05,winter,OfficeSmall-5316,-299496.3,-299496.3
OfficeSmall,task_occ_e05,winter,OfficeSmall-5329,-108482.9,-108482.9
OfficeSmall,task_occ_e05,winter,OfficeSmall-5339,-31741.7,-31741.7
OfficeSmall,task_occ_e05,winter,OfficeSmall-5370,-34749.6,-34749.6
OfficeSmall,task_occ_e05,winter,OfficeSmall-5420,-33156.4,-33156.4
OfficeSmall,task_occ_e05,winter,OfficeSmall-5437,-36085.4,-36085.4
OfficeSmall,task_occ_e05,winter,OfficeSmall-5447,-64688.5,-64688.5
OfficeSmall,task_occ_e05,winter,OfficeSmall-5450,-29989.7,-29989.7
OfficeSmall,task_occ_e05,winter,OfficeSmall-5454,-39905.2,-39905.2
OfficeSmall,task_occ_e05,winter,OfficeSmall-5467,-29350.5,-29350.5
OfficeSmall,task_occ_e05,winter,OfficeSmall-5469,-151814.6,-151814.6
OfficeSmall,task_occ_e05,winter,OfficeSmall-5497,-42719.6,-42719.6
OfficeSmall,task_occ_e05,winter,OfficeSmall-5506,-32581.7,-32581.7
OfficeSmall,task_occ_e05,winter,OfficeSmall-5548,-49847.7,-49847.7
OfficeSmall,task_occ_e05,winter,OfficeSmall-5559,-28878.9,-28878.9
OfficeSmall,task_occ_e05,winter,OfficeSmall-5564,-59744.8,-59744.8
OfficeSmall,task_occ_e05,winter,OfficeSmall-5576,-23308.0,-23308.0
OfficeSmall,task_occ_e05,winter,OfficeSmall-5584,-30332.8,-30332.8
OfficeSmall,task_occ_e05,winter,OfficeSmall-5594,-99007.8,-99007.8
OfficeSmall,task_occ_e05,winter,OfficeSmall-5624,-79282.5,-79282.5
OfficeSmall,task_occ_e05,winter,OfficeSmall-5640,-110307.7,-110307.7
OfficeSmall,task_occ_e05,winter,OfficeSmall-5643,-23566.6,-23566.6
OfficeSmall,task_occ_e05,winter,OfficeSmall-5652,-24146.8,-24146.8
OfficeSmall,task_occ_e05,winter,OfficeSmall-5656,-38738.7,-38738.7
OfficeSmall,task_occ_e05,winter,OfficeSmall-5670,-29656.4,-29656.4
OfficeSmall,task_occ_e05,winter,OfficeSmall-5675,-45321.6,-45321.6
OfficeSmall,task_occ_e05,winter,OfficeSmall-5689,-24443.4,-24443.4
OfficeSmall,task_occ_e05,winter,OfficeSmall-5691,-28161.0,-28161.0
OfficeSmall,task_occ_e05,winter,OfficeSmall-5694,-30685.1,-30685.1
OfficeSmall,task_occ_e05,winter,OfficeSmall-5724,-39516.6,-39516.6
OfficeSmall,task_occ_e05,winter,OfficeSmall-5725,-54662.5,-54662.5
OfficeSmall,task_occ_e05,winter,OfficeSmall-5730,-28871.8,-28871.8
OfficeSmall,task_occ_e05,winter,OfficeSmall-5731,-44788.0,-44788.0
OfficeSmall,task_occ_e05,winter,OfficeSmall-5737,-32748.8,-32748.8
OfficeSmall,task_occ_e05,winter,OfficeSmall-5761,-33671.2,-33671.2
OfficeSmall,task_occ_e05,winter,OfficeSmall-5763,-27116.4,-27116.4
OfficeSmall,task_occ_e05,winter,OfficeSmall-5764,-22617.3,-22617.3
OfficeSmall,task_occ_e05,winter,OfficeSmall-5790,-25910.2,-25910.2
OfficeSmall,task_occ_e05,winter,OfficeSmall-5794,-32886.2,-32886.2
OfficeSmall,task_occ_e05,winter,OfficeSmall-5801,-32528.9,-32528.9
OfficeSmall,task_occ_e05,winter,OfficeSmall-5804,-25065.5,-25065.5
OfficeSmall,task_occ_e05,winter,OfficeSmall-5812,-35698.1,-35698.1
OfficeSmall,task_occ_e05,winter,OfficeSmall-5815,-22382.6,-22382.6
OfficeSmall,task_occ_e05,winter,OfficeSmall-5818,-89094.6,-89094.6
OfficeSmall,task_occ_e05,winter,OfficeSmall-5824,-46781.5,-46781.5
OfficeSmall,task_occ_e05,winter,OfficeSmall-5827,-111213.1,-111213.1
OfficeSmall,task_occ_e05,winter,OfficeSmall-5830,-63736.2,-63736.2
OfficeSmall,task_occ_e05,winter,OfficeSmall-5831,-55097.2,-55097.2
OfficeSmall,task_occ_e05,winter,OfficeSmall-5843,-34066.8,-34066.8
OfficeSmall,task_occ_e05,winter,OfficeSmall-5851,-74373.7,-74373.7
OfficeSmall,task_occ_e05,winter,OfficeSmall-5886,-192205.0,-192205.0
OfficeSmall,task_occ_e05,winter,OfficeSmall-5889,-297660.5,-297660.5
OfficeSmall,task_occ_e05,winter,OfficeSmall-5893,-357905.9,-357905.9
OfficeSmall,task_occ_e05,winter,OfficeSmall-5904,-80689.9,-80689.9
OfficeSmall,task_occ_e05,winter,OfficeSmall-5907,-35008.4,-35008.4
OfficeSmall,task_occ_e05,winter,OfficeSmall-5910,-30990.7,-30990.7
OfficeSmall,task_occ_e05,winter,OfficeSmall-5916,-63973.0,-63973.0
OfficeSmall,task_occ_e05,winter,OfficeSmall-5919,-37539.3,-37539.3
OfficeSmall,task_occ_e05,winter,OfficeSmall-5923,-44623.1,-44623.1
OfficeSmall,task_occ_e05,winter,OfficeSmall-5961,-32597.0,-32597.0
OfficeSmall,task_occ_e05,winter,OfficeSmall-5968,-31168.2,-31168.2
OfficeSmall,task_occ_e05,winter,OfficeSmall-5996,-21094.6,-21094.6
OfficeSmall,task_occ_e05,winter,OfficeSmall-5997,-51196.5,-51196.5
OfficeSmall,task_occ_e05,winter,OfficeSmall-5998,-50194.7,-50194.7
OfficeSmall,task_occ_e05,winter,OfficeSmall-5999,-39382.3,-39382.3
OfficeSmall,task_occ_e05,winter,OfficeSmall-6000,-23390.8,-23390.8
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5014,-1176.3,-1176.3
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5017,-489.5,-489.5
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5022,-1032.1,-1032.1
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5024,-1363.8,-1363.8
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5036,-734.6,-734.6
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5041,-1920.8,-1920.8
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5053,-868.7,-868.7
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5060,-659.7,-659.7
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5072,-617.9,-617.9
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5077,-722.0,-722.0
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5089,-787.0,-787.0
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5095,-1469.5,-1469.5
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5108,-751.2,-751.2
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5130,-2275.4,-2275.4
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5142,-703.5,-703.5
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5149,-1146.9,-1146.9
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5150,-1217.2,-1217.2
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5156,-754.6,-754.6
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5167,-435.0,-435.0
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5171,-493.8,-493.8
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5191,-954.4,-954.4
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5198,-896.9,-896.9
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5236,-1145.1,-1145.1
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5240,-1319.7,-1319.7
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5241,-842.3,-842.3
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5248,-788.2,-788.2
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5249,-985.1,-985.1
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5253,-1974.0,-1974.0
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5260,-431.6,-431.6
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5261,-1139.2,-1139.2
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5263,-844.9,-844.9
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5287,-721.2,-721.2
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5295,-702.9,-702.9
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5304,-507.0,-507.0
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5316,-2266.6,-2266.6
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5329,-1376.3,-1376.3
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5339,-1340.6,-1340.6
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5370,-1199.9,-1199.9
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5420,-807.2,-807.2
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5437,-596.7,-596.7
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5447,-1053.1,-1053.1
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5450,-494.5,-494.5
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5454,-942.3,-942.3
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5467,-676.3,-676.3
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5469,-1646.0,-1646.0
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5497,-689.3,-689.3
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5506,-2288.0,-2288.0
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5548,-819.0,-819.0
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5559,-686.4,-686.4
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5564,-771.9,-771.9
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5576,-528.6,-528.6
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5584,-512.7,-512.7
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5594,-1448.3,-1448.3
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5624,-1206.0,-1206.0
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5640,-1062.9,-1062.9
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5643,-441.1,-441.1
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5652,-435.1,-435.1
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5656,-632.2,-632.2
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5670,-673.7,-673.7
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5675,-912.6,-912.6
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5689,-431.2,-431.2
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5691,-727.5,-727.5
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5694,-745.8,-745.8
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5724,-837.2,-837.2
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5725,-868.0,-868.0
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5730,-435.1,-435.1
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5731,-1057.6,-1057.6
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5737,-695.4,-695.4
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5761,-603.6,-603.6
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5763,-486.4,-486.4
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5764,-542.9,-542.9
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5790,-573.3,-573.3
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5794,-845.0,-845.0
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5801,-758.1,-758.1
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5804,-540.1,-540.1
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5812,-580.8,-580.8
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5815,-489.4,-489.4
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5818,-923.8,-923.8
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5824,-788.6,-788.6
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5827,-1324.2,-1324.2
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5830,-871.8,-871.8
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5831,-733.5,-733.5
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5843,-526.7,-526.7
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5851,-1531.0,-1531.0
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5886,-1504.5,-1504.5
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5889,-2170.1,-2170.1
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5893,-2435.4,-2435.4
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5904,-850.7,-850.7
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5907,-682.1,-682.1
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5910,-1091.4,-1091.4
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5916,-1302.1,-1302.1
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5919,-810.2,-810.2
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5923,-923.6,-923.6
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5961,-702.2,-702.2
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5968,-1453.6,-1453.6
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5996,-504.8,-504.8
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5997,-743.1,-743.1
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5998,-733.9,-733.9
OfficeSmall,task_rand_e0,full_year,OfficeSmall-5999,-774.4,-774.4
OfficeSmall,task_rand_e0,full_year,OfficeSmall-6000,-529.1,-529.1
OfficeSmall,task_rand_e0,summer,OfficeSmall-5014,-330.2,-330.2
OfficeSmall,task_rand_e0,summer,OfficeSmall-5017,-217.7,-217.7
OfficeSmall,task_rand_e0,summer,OfficeSmall-5022,-295.2,-295.2
OfficeSmall,task_rand_e0,summer,OfficeSmall-5024,-411.3,-411.3
OfficeSmall,task_rand_e0,summer,OfficeSmall-5036,-333.3,-333.3
OfficeSmall,task_rand_e0,summer,OfficeSmall-5041,-439.1,-439.1
OfficeSmall,task_rand_e0,summer,OfficeSmall-5053,-331.3,-331.3
OfficeSmall,task_rand_e0,summer,OfficeSmall-5060,-238.5,-238.5
OfficeSmall,task_rand_e0,summer,OfficeSmall-5072,-244.3,-244.3
OfficeSmall,task_rand_e0,summer,OfficeSmall-5077,-264.6,-264.6
